date_reported,clsd,offense,location,theft_code,hate_bias,dayofweek,cpd_neighborhood,weapons,victim_age,victim_race,suspect_age,suspect_race
7/4/2019 11:30,Z--EARLY CLOSED,CRIMINAL DAMAGING/ENDANGERING,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,WEST PRICE HILL,"30 - BLUNT OBJECT (CLUB, HAMMER, ETC.)",61-70,WHITE,UNKNOWN,NA
4/8/2019 17:09,J--CLOSED,THEFT,47-STREET,23F-THEFT FROM MOTOR VEHICLE,N--NO BIAS/NOT APPLICABLE,MONDAY,WEST  END,99 - NONE,41-50,WHITE,UNKNOWN,NA
6/12/2019 5:15,K--UNFOUNDED,FELONIOUS ASSAULT,48-PARKING LOT,NA,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,EAST PRICE HILL,35 - MOTOR VEHICLE (WHEN USED AS WEAPON),26-30,BLACK,26-30,BLACK
4/1/2019 7:41,Z--EARLY CLOSED,THEFT,01-SINGLE FAMILY RANCH 1 STORY,23H-ALL OTHER LARCENY,N--NO BIAS/NOT APPLICABLE,MONDAY,WALNUT HILLS,99 - NONE,51-60,BLACK,UNKNOWN,NA
7/27/2019 10:30,F--CLEARED BY ARREST - ADULT,INDUCING PANIC,02-MULTI FAMILY,NA,88--DOMESTIC VIOLENCE,SATURDAY,CAMP  WASHINGTON,12 - HANDGUN,51-60,WHITE,UNKNOWN,NA
5/18/2019 22:32,Z--EARLY CLOSED,CRIMINAL DAMAGING/ENDANGERING,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,SATURDAY,EAST PRICE HILL,"30 - BLUNT OBJECT (CLUB, HAMMER, ETC.)",31-40,UNKNOWN,UNDER 18,BLACK
2/28/2019 3:33,H--WARRANT ISSUED,THEFT,02-MULTI FAMILY APARTMENT,23H-ALL OTHER LARCENY,N--NO BIAS/NOT APPLICABLE,THURSDAY,WESTWOOD,U - UNKNOWN,18-25,BLACK,18-25,BLACK
7/29/2019 5:35,Z--EARLY CLOSED,THEFT,47-STREET,24O-MOTOR VEHICLE THEFT,N--NO BIAS/NOT APPLICABLE,MONDAY,WESTWOOD,U - UNKNOWN,41-50,BLACK,UNKNOWN,NA
1/21/2019 21:15,F--CLEARED BY ARREST - ADULT,THEFT,37-GROCERY/SUPERMARKET,23C-SHOPLIFTING,N--NO BIAS/NOT APPLICABLE,MONDAY,WESTWOOD,99 - NONE,UNKNOWN,NA,UNKNOWN,NA
4/25/2019 1:21,J--CLOSED,ROBBERY,26-BAR,NA,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,C. B. D. / RIVERFRONT,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",31-40,UNKNOWN,UNKNOWN,BLACK
7/9/2019 1:24,Z--EARLY CLOSED,CRIMINAL DAMAGING/ENDANGERING,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,MONDAY,MOUNT AIRY,99 - NONE,31-40,BLACK,UNKNOWN,NA
5/26/2019 16:13,Z--EARLY CLOSED,MENACING,19-DRY CLEANERS/LAUNDRY,NA,N--NO BIAS/NOT APPLICABLE,SUNDAY,MOUNT AIRY,99 - NONE,31-40,BLACK,UNKNOWN,BLACK
1/13/2019 13:46,Z--EARLY CLOSED,THEFT,02-MULTI FAMILY APARTMENT,23H-ALL OTHER LARCENY,N--NO BIAS/NOT APPLICABLE,SUNDAY,AVONDALE,99 - NONE,18-25,BLACK,18-25,BLACK
3/18/2019 17:03,K--UNFOUNDED,FELONIOUS ASSAULT,48-PARKING LOT,NA,N--NO BIAS/NOT APPLICABLE,MONDAY,WESTWOOD,"20 - KNIFE/CUTTING INSTRUMENT (ICEPICK, AX, ETC.)",18-25,UNKNOWN,UNKNOWN,UNKNOWN
1/7/2019 12:30,F--CLEARED BY ARREST - ADULT,ASSAULT,02-MULTI FAMILY,NA,N--NO BIAS/NOT APPLICABLE,MONDAY,SOUTH  FAIRMOUNT,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",41-50,BLACK,UNKNOWN,NA
6/11/2019 18:45,Z--EARLY CLOSED,THEFT,39-DEPARTMENT/DISCOUNT STORE,23C-SHOPLIFTING,N--NO BIAS/NOT APPLICABLE,TUESDAY,ROSELAWN,99 - NONE,UNKNOWN,NA,UNKNOWN,BLACK
3/8/2019 23:30,F--CLEARED BY ARREST - ADULT,FELONIOUS ASSAULT,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,FRIDAY,MADISONVILLE,35 - MOTOR VEHICLE (WHEN USED AS WEAPON),41-50,WHITE,18-25,BLACK
7/8/2019 16:55,Z--EARLY CLOSED,BURGLARY,02-MULTI FAMILY APARTMENT,NA,N--NO BIAS/NOT APPLICABLE,MONDAY,MOUNT  AUBURN,99 - NONE,18-25,BLACK,UNKNOWN,NA
1/24/2019 10:58,J--CLOSED,ASSAULT,01-SINGLE FAMILY 3 PLUS FLOORS,NA,N--NO BIAS/NOT APPLICABLE,THURSDAY,COLLEGE  HILL,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",31-40,BLACK,26-30,BLACK
4/12/2019 19:50,J--CLOSED,TELEPHONE HARASSMENT,01-SINGLE FAMILY HOME,NA,N--NO BIAS/NOT APPLICABLE,FRIDAY,MADISONVILLE,99 - NONE,26-30,WHITE,UNKNOWN,UNKNOWN
5/30/2019 10:05,F--CLEARED BY ARREST - ADULT,FORGERY,16-FINANCIAL INSTITUTION,NA,N--NO BIAS/NOT APPLICABLE,TUESDAY,AVONDALE,99 - NONE,31-40,WHITE,41-50,BLACK
1/23/2019 21:58,J--CLOSED,AGGRAVATED ROBBERY,38-VARIETY/CONVENIENCE STORE,NA,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,SOUTH  FAIRMOUNT,12 - HANDGUN,31-40,BLACK,18-25,BLACK
1/13/2019 20:09,J--CLOSED,FELONIOUS ASSAULT,29-GAS STATION,NA,N--NO BIAS/NOT APPLICABLE,SUNDAY,OVER-THE-RHINE,"20 - KNIFE/CUTTING INSTRUMENT (ICEPICK, AX, ETC.)",31-40,BLACK,UNKNOWN,NA
1/4/2019 5:50,Z--EARLY CLOSED,THEFT,48-PARKING LOT,23F-THEFT FROM MOTOR VEHICLE,N--NO BIAS/NOT APPLICABLE,FRIDAY,WESTWOOD,99 - NONE,51-60,BLACK,UNKNOWN,NA
5/18/2019 7:37,Z--EARLY CLOSED,ASSAULT,02-MULTI FAMILY APARTMENT,NA,N--NO BIAS/NOT APPLICABLE,SATURDAY,AVONDALE,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",51-60,BLACK,UNKNOWN,UNKNOWN
1/15/2019 15:30,J--CLOSED,BREAKING AND ENTERING,26-BAR,NA,N--NO BIAS/NOT APPLICABLE,TUESDAY,C. B. D. / RIVERFRONT,99 - NONE,UNKNOWN,NA,UNKNOWN,NA
2/17/2019 14:48,F--CLEARED BY ARREST - ADULT,THEFT,39-DEPARTMENT/DISCOUNT STORE,23C-SHOPLIFTING,N--NO BIAS/NOT APPLICABLE,SUNDAY,OAKLEY,99 - NONE,UNKNOWN,NA,UNKNOWN,NA
3/23/2019 17:44,Z--EARLY CLOSED,ASSAULT,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,SATURDAY,WALNUT HILLS,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",31-40,AMERICAN INDIAN/ALAS,26-30,BLACK
2/17/2019 20:39,Z--EARLY CLOSED,THEFT,47-STREET,24O-MOTOR VEHICLE THEFT,N--NO BIAS/NOT APPLICABLE,SUNDAY,EAST PRICE HILL,99 - NONE,26-30,BLACK,UNKNOWN,NA
7/22/2019 3:50,F--CLEARED BY ARREST - ADULT,DOMESTIC VIOLENCE,02-MULTI FAMILY APARTMENT,NA,88--DOMESTIC VIOLENCE,MONDAY,WESTWOOD,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",51-60,WHITE,UNKNOWN,NA
4/26/2019 8:06,Z--EARLY CLOSED,THEFT,47-STREET,23H-ALL OTHER LARCENY,N--NO BIAS/NOT APPLICABLE,FRIDAY,EAST PRICE HILL,99 - NONE,31-40,BLACK,UNKNOWN,BLACK
6/1/2019 22:49,I--INVESTIGATION PENDING,FELONIOUS ASSAULT,02-MULTI FAMILY APARTMENT,NA,N--NO BIAS/NOT APPLICABLE,SATURDAY,CORRYVILLE,11 - FIREARM (TYPE NOT STATED),18-25,BLACK,UNKNOWN,NA
1/2/2019 14:19,Z--EARLY CLOSED,THEFT,47-STREET,23F-THEFT FROM MOTOR VEHICLE,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,MOUNT  AUBURN,99 - NONE,UNKNOWN,NA,UNKNOWN,BLACK
7/23/2019 22:36,F--CLEARED BY ARREST - ADULT,ASSAULT,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,TUESDAY,OVER-THE-RHINE,80 - OTHER WEAPON,41-50,BLACK,UNKNOWN,NA
6/24/2019 16:23,H--WARRANT ISSUED,ASSAULT,48-PARKING LOT,NA,N--NO BIAS/NOT APPLICABLE,MONDAY,EAST PRICE HILL,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",26-30,WHITE,31-40,BLACK
3/14/2019 12:30,Z--EARLY CLOSED,THEFT,13-PARKING GARAGE,23F-THEFT FROM MOTOR VEHICLE,N--NO BIAS/NOT APPLICABLE,THURSDAY,CORRYVILLE,U - UNKNOWN,31-40,WHITE,UNKNOWN,NA
5/17/2019 12:53,Z--EARLY CLOSED,THEFT,48-PARKING LOT,23F-THEFT FROM MOTOR VEHICLE,N--NO BIAS/NOT APPLICABLE,THURSDAY,COLUMBIA / TUSCULUM,99 - NONE,26-30,WHITE,UNKNOWN,NA
2/7/2019 10:29,J--CLOSED,THEFT,77-OTHER,24O-MOTOR VEHICLE THEFT,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,CLIFTON,99 - NONE,OVER 70,WHITE,UNKNOWN,NA
6/26/2019 0:22,J--CLOSED,ASSAULT,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,C. B. D. / RIVERFRONT,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",18-25,BLACK,UNKNOWN,BLACK
2/14/2019 21:29,Z--EARLY CLOSED,THEFT,29-GAS STATION,23C-SHOPLIFTING,N--NO BIAS/NOT APPLICABLE,THURSDAY,QUEENSGATE,99 - NONE,UNKNOWN,NA,26-30,BLACK
5/17/2019 11:54,I--INVESTIGATION PENDING,FELONIOUS ASSAULT,08-SCHOOL,NA,N--NO BIAS/NOT APPLICABLE,THURSDAY,HYDE PARK,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",UNDER 18,BLACK,UNDER 18,BLACK
4/8/2019 7:29,Z--EARLY CLOSED,THEFT,48-PARKING LOT,23F-THEFT FROM MOTOR VEHICLE,N--NO BIAS/NOT APPLICABLE,SUNDAY,WESTWOOD,U - UNKNOWN,41-50,BLACK,UNKNOWN,NA
2/1/2019 22:45,F--CLEARED BY ARREST - ADULT,ROBBERY,02-MULTI FAMILY 4 PLEX,NA,N--NO BIAS/NOT APPLICABLE,FRIDAY,FAIRVIEW,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",31-40,WHITE,26-30,BLACK
7/3/2019 15:29,H--WARRANT ISSUED,ASSAULT,01-SINGLE FAMILY HOME,NA,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,WALNUT HILLS,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",18-25,BLACK,26-30,BLACK
2/16/2019 14:06,H--WARRANT ISSUED,THEFT,39-DEPARTMENT/DISCOUNT STORE,23C-SHOPLIFTING,N--NO BIAS/NOT APPLICABLE,SATURDAY,WESTWOOD,99 - NONE,UNKNOWN,NA,26-30,BLACK
3/24/2019 23:53,F--CLEARED BY ARREST - ADULT,FELONIOUS ASSAULT,01-SINGLE FAMILY 2 STORY,NA,N--NO BIAS/NOT APPLICABLE,SUNDAY,EAST WALNUT HILLS,"20 - KNIFE/CUTTING INSTRUMENT (ICEPICK, AX, ETC.)",18-25,BLACK,26-30,BLACK
5/28/2019 0:31,J--CLOSED,FELONIOUS ASSAULT,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,TUESDAY,AVONDALE,12 - HANDGUN,26-30,BLACK,UNKNOWN,BLACK
7/13/2019 0:00,Z--EARLY CLOSED,AGGRAVATED ROBBERY,02-MULTI FAMILY APARTMENT,NA,N--NO BIAS/NOT APPLICABLE,FRIDAY,AVONDALE,12 - HANDGUN,18-25,BLACK,18-25,BLACK
6/25/2019 12:50,H--WARRANT ISSUED,AGGRAVATED MENACING,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,TUESDAY,WEST PRICE HILL,99 - NONE,31-40,BLACK,31-40,BLACK
3/28/2019 11:06,H--WARRANT ISSUED,CRIMINAL DAMAGING/ENDANGERING,48-PARKING LOT,NA,N--NO BIAS/NOT APPLICABLE,THURSDAY,FAY APARTMENTS,"30 - BLUNT OBJECT (CLUB, HAMMER, ETC.)",18-25,BLACK,18-25,BLACK
1/21/2019 23:02,F--CLEARED BY ARREST - ADULT,DOMESTIC VIOLENCE,01-SINGLE FAMILY 2 STORY,NA,88--DOMESTIC VIOLENCE,MONDAY,WEST PRICE HILL,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",UNDER 18,AMERICAN INDIAN/ALAS,18-25,AMERICAN INDIAN/ALAS
2/11/2019 11:10,K--UNFOUNDED,THEFT,02-MULTI FAMILY,23H-ALL OTHER LARCENY,N--NO BIAS/NOT APPLICABLE,TUESDAY,MADISONVILLE,99 - NONE,OVER 70,WHITE,51-60,BLACK
6/12/2019 2:56,F--CLEARED BY ARREST - ADULT,MENACING,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,RIVERSIDE,99 - NONE,41-50,WHITE,UNKNOWN,NA
5/18/2019 11:45,F--CLEARED BY ARREST - ADULT,DOMESTIC VIOLENCE,01-SINGLE FAMILY RANCH 1 STORY,NA,88--DOMESTIC VIOLENCE,SATURDAY,KENNEDY  HEIGHTS,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",61-70,BLACK,41-50,BLACK
7/17/2019 18:44,H--WARRANT ISSUED,ASSAULT,02-MULTI FAMILY,NA,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,CLIFTON/UNIVERSITY HEIGHTS,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",18-25,BLACK,31-40,WHITE
7/8/2019 20:10,I--INVESTIGATION PENDING,AGGRAVATED ROBBERY,48-PARKING LOT,NA,N--NO BIAS/NOT APPLICABLE,MONDAY,WESTWOOD,12 - HANDGUN,26-30,UNKNOWN,UNKNOWN,BLACK
7/11/2019 16:20,F--CLEARED BY ARREST - ADULT,THEFT,39-DEPARTMENT/DISCOUNT STORE,23C-SHOPLIFTING,N--NO BIAS/NOT APPLICABLE,THURSDAY,WESTWOOD,99 - NONE,UNKNOWN,NA,UNKNOWN,NA
6/7/2019 3:15,Z--EARLY CLOSED,ROBBERY,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,FRIDAY,AVONDALE,U - UNKNOWN,26-30,WHITE,18-25,BLACK
7/1/2019 8:55,J--CLOSED,THEFT,47-STREET,23F-THEFT FROM MOTOR VEHICLE,N--NO BIAS/NOT APPLICABLE,SUNDAY,MADISONVILLE,99 - NONE,41-50,BLACK,UNKNOWN,NA
8/5/2019 15:44,I--INVESTIGATION PENDING,THEFT,02-MULTI FAMILY,23H-ALL OTHER LARCENY,N--NO BIAS/NOT APPLICABLE,FRIDAY,WEST  END,99 - NONE,18-25,BLACK,UNKNOWN,NA
2/11/2019 9:46,J--CLOSED,BREAKING AND ENTERING,38-VARIETY/CONVENIENCE STORE,NA,N--NO BIAS/NOT APPLICABLE,SATURDAY,PLEASANT RIDGE,99 - NONE,UNKNOWN,NA,UNKNOWN,WHITE
5/22/2019 14:43,Z--EARLY CLOSED,THEFT,25-OTHER COMMERCIAL SERVICE LOCATION,23G-THEFT OF MOTOR VEHICLE PARTS OR ACCESSORIES,N--NO BIAS/NOT APPLICABLE,NA,OAKLEY,99 - NONE,26-30,WHITE,UNKNOWN,NA
6/11/2019 22:36,D--VICTIM REFUSED TO COOPERATE,CRIMINAL DAMAGING/ENDANGERING,02-MULTI FAMILY APARTMENT,NA,N--NO BIAS/NOT APPLICABLE,TUESDAY,SPRING GROVE VILLAGE,99 - NONE,31-40,WHITE,41-50,BLACK
3/16/2019 4:34,D--VICTIM REFUSED TO COOPERATE,ASSAULT,02-MULTI FAMILY,NA,N--NO BIAS/NOT APPLICABLE,SATURDAY,SOUTH  FAIRMOUNT,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",26-30,BLACK,26-30,BLACK
5/3/2019 0:05,J--CLOSED,CRIMINAL DAMAGING/ENDANGERING,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,FRIDAY,WEST  END,12A - AUTOMATIC HANDGUN,31-40,BLACK,UNKNOWN,NA
7/27/2019 21:21,NA,ASSAULT,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,SATURDAY,COLLEGE  HILL,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",51-60,BLACK,UNKNOWN,NA
2/24/2019 1:56,F--CLEARED BY ARREST - ADULT,CRIMINAL DAMAGING/ENDANGERING,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,SUNDAY,EAST PRICE HILL,U - UNKNOWN,41-50,BLACK,41-50,BLACK
6/26/2019 14:17,Z--EARLY CLOSED,THEFT,01-SINGLE FAMILY HOME,23D-THEFT FROM BUILDING,N--NO BIAS/NOT APPLICABLE,MONDAY,PLEASANT RIDGE,99 - NONE,61-70,BLACK,UNKNOWN,NA
7/26/2019 15:48,NA,THEFT,25-OTHER COMMERCIAL SERVICE LOCATION,NA,N--NO BIAS/NOT APPLICABLE,NA,NA,99 - NONE,31-40,WHITE,UNKNOWN,NA
6/5/2019 15:15,I--INVESTIGATION PENDING,AGGRAVATED ROBBERY,49-PARK/PLAYGROUND,NA,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,WESTWOOD,12 - HANDGUN,61-70,WHITE,UNKNOWN,WHITE
7/25/2019 20:42,Z--EARLY CLOSED,THEFT,25-OTHER COMMERCIAL SERVICE LOCATION,23F-THEFT FROM MOTOR VEHICLE,N--NO BIAS/NOT APPLICABLE,NA,OVER-THE-RHINE,99 - NONE,26-30,BLACK,UNKNOWN,NA
6/10/2019 3:50,J--CLOSED,ASSAULT,29-GAS STATION,NA,N--NO BIAS/NOT APPLICABLE,MONDAY,CAMP  WASHINGTON,80 - OTHER WEAPON,26-30,ASIAN/PACIFIC ISLAND,26-30,BLACK
6/8/2019 14:50,F--CLEARED BY ARREST - ADULT,MENACING,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,SATURDAY,NORTH FAIRMOUNT,99 - NONE,26-30,BLACK,UNKNOWN,NA
6/2/2019 6:23,D--VICTIM REFUSED TO COOPERATE,FELONIOUS ASSAULT,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,SUNDAY,OVER-THE-RHINE,12 - HANDGUN,31-40,BLACK,31-40,BLACK
6/24/2019 13:47,H--WARRANT ISSUED,THEFT,38-VARIETY/CONVENIENCE STORE,23C-SHOPLIFTING,N--NO BIAS/NOT APPLICABLE,MONDAY,WEST PRICE HILL,99 - NONE,UNKNOWN,NA,41-50,WHITE
5/27/2019 11:44,Z--EARLY CLOSED,THEFT,77-OTHER,23D-THEFT FROM BUILDING,N--NO BIAS/NOT APPLICABLE,NA,MOUNT AIRY,99 - NONE,31-40,BLACK,UNKNOWN,NA
6/20/2019 15:13,Z--EARLY CLOSED,CRIMINAL DAMAGING/ENDANGERING,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,SATURDAY,EAST PRICE HILL,99 - NONE,31-40,BLACK,UNKNOWN,BLACK
2/12/2019 13:30,Z--EARLY CLOSED,THEFT,47-STREET,23H-ALL OTHER LARCENY,N--NO BIAS/NOT APPLICABLE,SUNDAY,EAST PRICE HILL,99 - NONE,18-25,BLACK,26-30,BLACK
5/26/2019 2:53,H--WARRANT ISSUED,DOMESTIC VIOLENCE,02-MULTI FAMILY APARTMENT,NA,88--DOMESTIC VIOLENCE,SUNDAY,MOUNT AIRY,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",61-70,BLACK,31-40,BLACK
6/1/2019 19:09,G--CLEARED BY ARREST - JUVENILE,ASSAULT,03-RESIDENTIAL FACILITY,NA,N--NO BIAS/NOT APPLICABLE,SATURDAY,NORTH FAIRMOUNT,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",UNDER 18,BLACK,UNKNOWN,NA
7/29/2019 16:05,Z--EARLY CLOSED,THEFT,48-PARKING LOT,24I-THEFT OF LICENSE PLATE,N--NO BIAS/NOT APPLICABLE,SUNDAY,WESTWOOD,99 - NONE,51-60,WHITE,UNKNOWN,NA
5/16/2019 10:44,F--CLEARED BY ARREST - ADULT,FELONIOUS ASSAULT,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,THURSDAY,SOUTH  FAIRMOUNT,12 - HANDGUN,UNDER 18,BLACK,26-30,BLACK
6/4/2019 7:45,Z--EARLY CLOSED,ASSAULT,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,TUESDAY,WESTWOOD,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",31-40,BLACK,UNKNOWN,BLACK
3/21/2019 15:02,Z--EARLY CLOSED,CRIMINAL DAMAGING/ENDANGERING,48-PARKING LOT,NA,N--NO BIAS/NOT APPLICABLE,THURSDAY,WESTWOOD,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",61-70,WHITE,UNDER 18,BLACK
2/17/2019 21:13,Z--EARLY CLOSED,THEFT,25-OTHER COMMERCIAL SERVICE LOCATION,23F-THEFT FROM MOTOR VEHICLE,N--NO BIAS/NOT APPLICABLE,NA,WEST PRICE HILL,99 - NONE,31-40,BLACK,UNKNOWN,NA
4/18/2019 22:11,H--WARRANT ISSUED,DOMESTIC VIOLENCE,02-MULTI FAMILY APARTMENT,NA,88--DOMESTIC VIOLENCE,THURSDAY,MOUNT  AUBURN,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",26-30,BLACK,26-30,BLACK
4/14/2019 22:32,F--CLEARED BY ARREST - ADULT,DOMESTIC VIOLENCE,01-SINGLE FAMILY HOME,NA,88--DOMESTIC VIOLENCE,SUNDAY,WESTWOOD,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",41-50,BLACK,31-40,BLACK
5/12/2019 21:50,J--CLOSED,BURGLARY,02-MULTI FAMILY,NA,N--NO BIAS/NOT APPLICABLE,SUNDAY,WINTON HILLS,99 - NONE,26-30,BLACK,UNDER 18,BLACK
3/30/2019 23:58,F--CLEARED BY ARREST - ADULT,ASSAULT,02-MULTI FAMILY APARTMENT,NA,N--NO BIAS/NOT APPLICABLE,SATURDAY,SAYLER  PARK,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",OVER 70,WHITE,UNKNOWN,NA
6/4/2019 21:36,F--CLEARED BY ARREST - ADULT,FELONIOUS ASSAULT,52-OTHER OUTSIDE LOCATION,NA,N--NO BIAS/NOT APPLICABLE,TUESDAY,BONDHILL,11 - FIREARM (TYPE NOT STATED),26-30,BLACK,41-50,BLACK
4/16/2019 10:15,Z--EARLY CLOSED,THEFT,01-SINGLE FAMILY HOME,23D-THEFT FROM BUILDING,N--NO BIAS/NOT APPLICABLE,MONDAY,FAIRVIEW,99 - NONE,18-25,BLACK,UNKNOWN,NA
8/9/2019 0:11,H--WARRANT ISSUED,ASSAULT,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,FRIDAY,AVONDALE,80 - OTHER WEAPON,41-50,BLACK,31-40,BLACK
1/9/2019 18:00,J--CLOSED,CRIMINAL DAMAGING/ENDANGERING,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,WINTON HILLS,99 - NONE,26-30,BLACK,UNDER 18,BLACK
4/30/2019 7:30,Z--EARLY CLOSED,THEFT,47-STREET,23F-THEFT FROM MOTOR VEHICLE,N--NO BIAS/NOT APPLICABLE,TUESDAY,ROSELAWN,99 - NONE,18-25,BLACK,UNKNOWN,NA
8/3/2019 11:10,J--CLOSED,THEFT,47-STREET,24O-MOTOR VEHICLE THEFT,N--NO BIAS/NOT APPLICABLE,SATURDAY,NORTHSIDE,99 - NONE,41-50,BLACK,UNDER 18,BLACK
2/3/2019 22:25,F--CLEARED BY ARREST - ADULT,THEFT,29-GAS STATION,24O-MOTOR VEHICLE THEFT,N--NO BIAS/NOT APPLICABLE,SUNDAY,PADDOCK  HILLS,U - UNKNOWN,18-25,WHITE,UNKNOWN,NA
7/4/2019 13:56,J--CLOSED,THEFT,40-OTHER RETAIL STORE,23C-SHOPLIFTING,N--NO BIAS/NOT APPLICABLE,SUNDAY,OAKLEY,99 - NONE,UNKNOWN,NA,61-70,BLACK
5/6/2019 1:00,Z--EARLY CLOSED,THEFT,02-MULTI FAMILY APARTMENT,23D-THEFT FROM BUILDING,N--NO BIAS/NOT APPLICABLE,SUNDAY,NORTHSIDE,99 - NONE,26-30,BLACK,UNKNOWN,NA
4/30/2019 3:00,Z--EARLY CLOSED,THEFT,48-PARKING LOT,23F-THEFT FROM MOTOR VEHICLE,N--NO BIAS/NOT APPLICABLE,TUESDAY,BONDHILL,99 - NONE,31-40,BLACK,UNKNOWN,NA
3/24/2019 19:31,F--CLEARED BY ARREST - ADULT,THEFT,28-RESTAURANT,23H-ALL OTHER LARCENY,N--NO BIAS/NOT APPLICABLE,SUNDAY,C. B. D. / RIVERFRONT,99 - NONE,UNKNOWN,NA,UNKNOWN,NA
5/31/2019 14:45,Z--EARLY CLOSED,THEFT,02-MULTI FAMILY APARTMENT,23H-ALL OTHER LARCENY,N--NO BIAS/NOT APPLICABLE,THURSDAY,NORTH AVONDALE,99 - NONE,51-60,BLACK,UNKNOWN,NA
3/24/2019 18:40,J--CLOSED,IMPROPERLY DISCHARGING FIREARM AT/INTO HABITATION/SCHOOL,02-MULTI FAMILY,NA,N--NO BIAS/NOT APPLICABLE,SUNDAY,HARTWELL,11 - FIREARM (TYPE NOT STATED),UNKNOWN,NA,18-25,BLACK
3/13/2019 14:45,H--WARRANT ISSUED,CRIMINAL DAMAGING/ENDANGERING,47-STREET,NA,89--GANG RELATED,WEDNESDAY,AVONDALE,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",UNDER 18,BLACK,UNDER 18,BLACK
2/12/2019 14:12,F--CLEARED BY ARREST - ADULT,UNAUTHORIZED USE OF MOTOR VEHICLE,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,TUESDAY,OVER-THE-RHINE,99 - NONE,41-50,WHITE,18-25,WHITE
7/13/2019 20:04,I--INVESTIGATION PENDING,THEFT,38-VARIETY/CONVENIENCE STORE,23F-THEFT FROM MOTOR VEHICLE,N--NO BIAS/NOT APPLICABLE,SATURDAY,SOUTH  FAIRMOUNT,99 - NONE,41-50,UNKNOWN,31-40,WHITE
3/23/2019 11:01,F--CLEARED BY ARREST - ADULT,AGGRAVATED MENACING,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,SATURDAY,OVER-THE-RHINE,99 - NONE,26-30,WHITE,UNKNOWN,NA
